,0,1,2,3,4,5,6,7,8,9,10,11
91,92,PAT-CS-94,Bihar,2011-12,Gopalganj,M/s Gauda Ram Cold Storage Pvt. Ltd.,"At+PO+PS: Bhore, Dist: Gopalganj",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05550.00MT
92,93,PAT-CS-95,Bihar,2011-12,Saran,M/s Shiv Bhawani Cold STorage Pvt. Ltd.,"Masrakh, Chapra(Saran)",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05000.00MT
93,94,PAT-CS-96,Bihar,2012-13,Supaul,M/s Shyam Subhadra Cold Storage Pvt Ltd.,"Shyam Nagar, Tribeniganj, Dist: Supaul, Pin-852218",0.0,45.22,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04522.00MT
94,95,PAT-CS-97,Bihar,2012-13,Vaishali,M/s Pashupati Cold Storage Pvt. Ltd.,"B-1, Industrial Area, Hazipur, District- Vaishali",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05065.87MT
95,96,10ABR0003871,Bihar,2015-16,Begusarai,Bhusari Cold Storage Pvt. Ltd.,"Village- Korjana, Taluka- Cheria Bariyarpur, Distt.- Begusarai (Bihar)",108.57,15.6,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA0.00NOT GIVEN
96,97,10ABR0003933,Bihar,2016-17,Muzaffarpur,Kanti Prabha Cold Storage Pvt. Ltd.,"Village- Maithi, Taluka- Gaighat, Distt.- Muzaffarpur (Bihar)",58.93,17.67,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA0.00NOT GIVEN
97,98,10ABR0003971,Bihar,2017-18,Siwan,Sanjeev Kumar Singh,"Village & Post-Kala Dumra, Dist-Siwan (Bihar)",15.5,5.25,NHB,Completed,POST HARVEST INFRASTRUCTURECOLD ROOMNA30.00TONNES
98,99,10ABR0CS000011,Bihar,2018-19,Samastipur,M/s Massina Argo Stores Pvt. Ltd.,"Village-Muktapur, Tehsil-Kalyanpur, District-Samastipur (Bihar)",637.75,178.79,NHB,Completed,COLD / CA STORAGECOLD STORAGE037095.00MT
99,100,10ABR0CS000010,Bihar,2018-19,Katihar,Kalawati Cold Storage Pvt. Ltd.,"Village-Bari Bathna, P.S-Mansahi, Dist-Katihar (Bihar)",500.0,131.68,NHB,Completed,COLD / CA STORAGECOLD STORAGE26000.00MT
100,101,10ABR0CS000012,Bihar,2018-19,Samastipur,M/s Pavitra Agrotech Pvt. Ltd. (Prop: Chitranjan Singh),"Village- Harpur Bochha, Taluka- Vidyapati Nagar, District- Samastipur (Bihar)",15400.0,216.0,NHB,Completed,COLD / CA STORAGECOLD STORAGE039077.00MT
